Label1,Lable2,x,y,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
Go,Post,83.43,28.45,,2543498.0,Brandin Cooks,14.0,home,63,2017090700,1421,2,11:31:00,1,10,NE,NE,48.0,FALSE,26.0,I,,0,(11:31) (Shotgun) T.Brady pass incomplete deep left to R.Burkhead.,WR,57.67,29.87
Go,Post,83.83,28.27,,2543498.0,Brandin Cooks,14.0,home,64,2017090700,1421,2,11:31:00,1,10,NE,NE,48.0,FALSE,26.0,I,,0,(11:31) (Shotgun) T.Brady pass incomplete deep left to R.Burkhead.,WR,57.67,29.87
Go,Post,84.22,28.1,,2543498.0,Brandin Cooks,14.0,home,65,2017090700,1421,2,11:31:00,1,10,NE,NE,48.0,FALSE,26.0,I,,0,(11:31) (Shotgun) T.Brady pass incomplete deep left to R.Burkhead.,WR,57.67,29.87
Go,Post,84.58,27.93,pass_arrived,2543498.0,Brandin Cooks,14.0,home,66,2017090700,1421,2,11:31:00,1,10,NE,NE,48.0,FALSE,26.0,I,,0,(11:31) (Shotgun) T.Brady pass incomplete deep left to R.Burkhead.,WR,57.67,29.87
In,Dig,57.24,44.02,ball_snap,2530515.0,Chris Hogan,15.0,home,15,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.24,44.02,,2530515.0,Chris Hogan,15.0,home,16,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.24,44.02,,2530515.0,Chris Hogan,15.0,home,17,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.25,44.02,,2530515.0,Chris Hogan,15.0,home,18,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.25,44.01,,2530515.0,Chris Hogan,15.0,home,19,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.27,44.01,,2530515.0,Chris Hogan,15.0,home,20,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.33,43.99,,2530515.0,Chris Hogan,15.0,home,21,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,57.61,43.87,,2530515.0,Chris Hogan,15.0,home,22,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,58.06,43.68,,2530515.0,Chris Hogan,15.0,home,23,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,58.53,43.45,,2530515.0,Chris Hogan,15.0,home,24,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,58.97,43.22,,2530515.0,Chris Hogan,15.0,home,25,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,59.36,43.01,,2530515.0,Chris Hogan,15.0,home,26,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,59.75,42.8,,2530515.0,Chris Hogan,15.0,home,27,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,60.19,42.6,,2530515.0,Chris Hogan,15.0,home,28,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,60.66,42.38,,2530515.0,Chris Hogan,15.0,home,29,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,61.17,42.16,,2530515.0,Chris Hogan,15.0,home,30,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,61.72,41.96,,2530515.0,Chris Hogan,15.0,home,31,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,62.29,41.76,,2530515.0,Chris Hogan,15.0,home,32,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,62.88,41.57,,2530515.0,Chris Hogan,15.0,home,33,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,63.5,41.38,,2530515.0,Chris Hogan,15.0,home,34,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,64.16,41.2,,2530515.0,Chris Hogan,15.0,home,35,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,64.83,41.04,,2530515.0,Chris Hogan,15.0,home,36,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,65.52,40.88,,2530515.0,Chris Hogan,15.0,home,37,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,66.2,40.72,,2530515.0,Chris Hogan,15.0,home,38,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,66.88,40.55,,2530515.0,Chris Hogan,15.0,home,39,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,67.57,40.4,,2530515.0,Chris Hogan,15.0,home,40,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,68.26,40.25,,2530515.0,Chris Hogan,15.0,home,41,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,68.94,40.08,,2530515.0,Chris Hogan,15.0,home,42,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,69.59,39.91,,2530515.0,Chris Hogan,15.0,home,43,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,70.21,39.72,,2530515.0,Chris Hogan,15.0,home,44,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,70.77,39.5,,2530515.0,Chris Hogan,15.0,home,45,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,71.34,39.29,,2530515.0,Chris Hogan,15.0,home,46,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,71.87,39.04,,2530515.0,Chris Hogan,15.0,home,47,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,72.38,38.78,,2530515.0,Chris Hogan,15.0,home,48,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,72.85,38.47,,2530515.0,Chris Hogan,15.0,home,49,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,73.26,38.13,,2530515.0,Chris Hogan,15.0,home,50,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,73.66,37.76,,2530515.0,Chris Hogan,15.0,home,51,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,74.03,37.38,,2530515.0,Chris Hogan,15.0,home,52,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,74.32,36.95,,2530515.0,Chris Hogan,15.0,home,53,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,74.58,36.48,,2530515.0,Chris Hogan,15.0,home,54,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,74.84,36.0,,2530515.0,Chris Hogan,15.0,home,55,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.03,35.49,pass_forward,2530515.0,Chris Hogan,15.0,home,56,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.2,34.95,,2530515.0,Chris Hogan,15.0,home,57,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.33,34.41,,2530515.0,Chris Hogan,15.0,home,58,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.44,33.85,,2530515.0,Chris Hogan,15.0,home,59,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.51,33.29,,2530515.0,Chris Hogan,15.0,home,60,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.58,32.73,,2530515.0,Chris Hogan,15.0,home,61,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.59,32.17,,2530515.0,Chris Hogan,15.0,home,62,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.58,31.63,,2530515.0,Chris Hogan,15.0,home,63,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.57,31.1,,2530515.0,Chris Hogan,15.0,home,64,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
In,Dig,75.53,30.57,pass_arrived,2530515.0,Chris Hogan,15.0,home,65,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.07,14.82,ball_snap,2543498.0,Brandin Cooks,14.0,home,15,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.08,14.83,,2543498.0,Brandin Cooks,14.0,home,16,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.09,14.83,,2543498.0,Brandin Cooks,14.0,home,17,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.1,14.84,,2543498.0,Brandin Cooks,14.0,home,18,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.19,14.88,,2543498.0,Brandin Cooks,14.0,home,19,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.5,15.04,,2543498.0,Brandin Cooks,14.0,home,20,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,57.95,15.3,,2543498.0,Brandin Cooks,14.0,home,21,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,58.39,15.59,,2543498.0,Brandin Cooks,14.0,home,22,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,58.77,15.89,,2543498.0,Brandin Cooks,14.0,home,23,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,59.09,16.17,,2543498.0,Brandin Cooks,14.0,home,24,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,59.4,16.47,,2543498.0,Brandin Cooks,14.0,home,25,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,59.71,16.79,,2543498.0,Brandin Cooks,14.0,home,26,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,60.03,17.12,,2543498.0,Brandin Cooks,14.0,home,27,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,60.35,17.46,,2543498.0,Brandin Cooks,14.0,home,28,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,60.67,17.81,,2543498.0,Brandin Cooks,14.0,home,29,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,61.0,18.18,,2543498.0,Brandin Cooks,14.0,home,30,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,61.33,18.54,,2543498.0,Brandin Cooks,14.0,home,31,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,61.66,18.91,,2543498.0,Brandin Cooks,14.0,home,32,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,62.01,19.26,,2543498.0,Brandin Cooks,14.0,home,33,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,62.4,19.61,,2543498.0,Brandin Cooks,14.0,home,34,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,62.81,19.95,,2543498.0,Brandin Cooks,14.0,home,35,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,63.23,20.29,,2543498.0,Brandin Cooks,14.0,home,36,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,63.7,20.6,,2543498.0,Brandin Cooks,14.0,home,37,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,64.21,20.9,,2543498.0,Brandin Cooks,14.0,home,38,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,64.74,21.18,,2543498.0,Brandin Cooks,14.0,home,39,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,65.31,21.43,,2543498.0,Brandin Cooks,14.0,home,40,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,65.92,21.68,,2543498.0,Brandin Cooks,14.0,home,41,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,66.55,21.89,,2543498.0,Brandin Cooks,14.0,home,42,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,67.2,22.07,,2543498.0,Brandin Cooks,14.0,home,43,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,67.86,22.24,,2543498.0,Brandin Cooks,14.0,home,44,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,68.55,22.38,,2543498.0,Brandin Cooks,14.0,home,45,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,69.25,22.5,,2543498.0,Brandin Cooks,14.0,home,46,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,69.94,22.62,,2543498.0,Brandin Cooks,14.0,home,47,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,70.64,22.76,,2543498.0,Brandin Cooks,14.0,home,48,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,71.34,22.91,,2543498.0,Brandin Cooks,14.0,home,49,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,72.04,23.07,,2543498.0,Brandin Cooks,14.0,home,50,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,72.73,23.26,,2543498.0,Brandin Cooks,14.0,home,51,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,73.43,23.44,,2543498.0,Brandin Cooks,14.0,home,52,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,74.13,23.67,,2543498.0,Brandin Cooks,14.0,home,53,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
Go,Post,74.82,23.93,,2543498.0,Brandin Cooks,14.0,home,54,2017090700,1464,2,10:44:00,3,10,NE,NE,48.0,FALSE,14.0,C,2.0,16,(10:44) (Shotgun) T.Brady pass short right to R.Gronkowski to KC 36 for 16 yards (E.Berry).,WR,57.87,23.83
